0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.36057180166244507,2.821486711502075,1.8159562349319458,-0.33511534333229065,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,0.72132807970047,2.808758497238159,2.808758497238159,-0.14419181644916534,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,1.3831963539123535,2.808758497238159,2.808758497238159,-0.14419181644916534,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.30965885519981384,2.3505420684814453,2.808758497238159,2.808758497238159,-0.14419181644916534,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.19510474801063538,2.808758497238159,2.808758497238159,2.808758497238159,-0.14419181644916534,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,0.2503834366798401,2.808758497238159,2.808758497238159,2.4778244495391846,-0.2460176944732666,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,1.3195551633834839,2.808758497238159,2.808758497238159,1.5741198062896729,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.029637714847922325,2.796030282974243,2.808758497238159,2.808758497238159,0.5049481391906738,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,0.8995233178138733,2.808758497238159,2.808758497238159,2.21053147315979,-0.3733000159263611,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.11873534321784973,2.5414655208587646,2.808758497238159,2.796030282974243,1.0013492107391357,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,1.2177293300628662,2.808758497238159,2.808758497238159,2.605106830596924,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.10600711405277252,2.5796501636505127,2.808758497238159,2.783302068710327,1.0777186155319214,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,1.166816234588623,2.808758497238159,2.808758497238159,2.5541937351226807,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,0.18674227595329285,2.732388973236084,2.808758497238159,2.808758497238159,1.0904468297958374,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,1.192272663116455,2.808758497238159,2.808758497238159,2.4141831398010254,-0.3987565040588379,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.3987565040588379,0.6449587345123291,2.68147611618042,2.808758497238159,2.808758497238159,1.1286314725875854,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,0.6831433773040771,2.808758497238159,2.808758497238159,2.808758497238159,2.134162187576294,-0.33511534333229065,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,1.3450117111206055,2.808758497238159,2.808758497238159,2.4650962352752686,0.008547008968889713,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923,-0.4242129623889923
